,name,save_logs,save_predictions,save_models,zip_models,verbatim,permutation,repetition,learning_rate,weight_decay,net,feature,skip,datetime,split_percentage_train,split_percentage_val,split_percentage_test,loss_function_type,loss_function_nclasses,early_stopping_min,early_stopping_wait,hidden_size,hidden_layers,num_heads,dropout,batchnorm,residual,in_feats,out_feats,Rand-Index_All ,Mutual Information_All ,Variation of Information_All ,Rand-Index_Train,Mutual Information_Train,Variation of Information_Train,Rand-Index_Val,Mutual Information_Val,Variation of Information_Val,Rand-Index_Test,Mutual Information_Test,Variation of Information_Test,radius,sparsemax
1112,hyper1-793,True,True,False,False,False,3,1,0.01,0.0,GAT_Net_fast,keywords,False,2020-01-14 06:34:38,0.32,0.08,0.6,nll,all,50,30,100,3,3.0,0.0,False,True,1433,7,0.7697872888530428,0.7288864772834913,0.9876285600900574,0.994436658044554,0.9924293878097099,0.02737726665869067,0.77676796049223,0.7643743666117325,0.8341802674537471,0.664142752101891,0.625439485996882,1.3535559262813575,,False
1113,hyper1-812,True,True,False,False,False,3,1,0.01,0.01,GCN_Net,node_id,False,2020-01-14 06:41:36,0.32,0.08,0.6,nll,all,50,30,100,2,,0.0,False,,2708,7,0.6750597650766279,0.6457920499095425,1.2825626328713402,0.8950037628182076,0.8727154888318208,0.45942592064985055,0.6895834153806338,0.6753145066594763,1.1329648977796318,0.5716165768586369,0.5503423227978089,1.6128508117754063,,
1114,hyper1-1018,True,True,False,False,False,4,1,0.01,0.0,GAT_Net_fast,node_id,False,2020-01-14 08:03:31,0.32,0.08,0.6,nll,all,50,30,50,3,3.0,0.0,True,False,2708,7,0.7000253047737373,0.6611102148302771,1.2408881437024415,0.8305557030637893,0.8095451393790064,0.6839346507646504,0.6441067919282941,0.6499387010592016,1.2348008389208132,0.6378867736497064,0.6068919138751981,1.4380200060219197,,False
1115,hyper1-91,True,True,False,False,False,1,1,0.01,0.0,GAT_Net_fast,node_id,False,2020-01-14 01:46:01,0.32,0.08,0.6,nll,all,50,30,100,3,3.0,0.0,True,True,2708,7,0.6816032590698575,0.6553046714541466,1.271097641712974,1.0,1.0,0.0,0.64451128832803,0.6501468562424622,1.1889033786234147,0.5351650795573577,0.5345277986983294,1.7249604475596443,,False
1116,hyper1-304,True,True,False,False,False,1,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 03:16:07,0.32,0.08,0.6,nll,all,50,30,100,3,1.0,0.0,False,False,1433,7,0.7168655087557247,0.6712261652340133,1.196734311463798,0.845999830893413,0.8082389914489775,0.687445784080507,0.7725590453549314,0.7293266758633995,0.9116265937940464,0.6422724192523181,0.607432769475856,1.4314192027977293,,False
1117,hyper1-1148,True,True,False,False,False,4,1,0.01,0.01,GCN_Net,keywords,False,2020-01-14 08:55:12,0.32,0.08,0.6,nll,all,50,30,100,2,,0.0,False,,1433,7,0.1482073163143063,0.13502967003061156,2.1910990578037053,0.15054060963160282,0.13981566085480887,2.1700048144670387,0.14493598681596354,0.14366172029224106,2.1362688671845773,0.14764288829211292,0.13291177359657097,2.189979941055776,,
1118,hyper1-996,True,True,False,False,False,4,1,0.01,0.0,GAT_Net_fast,node_id,False,2020-01-14 07:55:03,0.32,0.08,0.6,nll,all,50,30,50,2,1.0,0.2,False,False,2708,7,0.6752835978063348,0.6405627100686869,1.3223379921532006,0.842094595057401,0.7988163697870999,0.7263278666393767,0.5979561366859975,0.6274634113781695,1.3163393852986265,0.6000017543903169,0.57828773393396,1.5503584165605226,,False
1119,hyper1-35,True,True,False,False,False,1,1,0.01,0.0,GAT_Net_fast,node_id,False,2020-01-14 01:18:47,0.32,0.08,0.6,nll,all,50,30,50,2,1.0,0.0,True,True,2708,7,0.6871084452355224,0.6518856818372399,1.2808091432949413,1.0,1.0,0.0,0.582135415810663,0.5705160763228884,1.4700521182391268,0.5525177734303464,0.5377311724785885,1.7081128809969788,,False
1120,hyper1-918,True,True,False,False,False,3,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 07:25:44,0.32,0.08,0.6,nll,all,50,30,50,3,1.0,0.2,True,False,1433,7,0.7562125540628843,0.7079389724120724,1.0632204050295369,0.8400527418132385,0.806541733276279,0.6995987633335172,0.7707078934511888,0.7501565124825321,0.8834537995257445,0.7128240973789514,0.6637807192730772,1.2131150047030936,,False
1121,hyper1-561,True,True,False,False,False,2,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-14 04:53:15,0.32,0.08,0.6,nll,all,50,30,100,3,1.0,0.0,False,True,2708,7,0.6733196130913478,0.6411909494592797,1.3129246715036826,0.9927213238911584,0.9919585255508689,0.028956003191958235,0.5626893060069422,0.5485052444958831,1.5700426503187699,0.5396398251066415,0.5259005890890441,1.734707958205335,,False
1122,hyper1-929,True,True,False,False,False,3,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 07:31:45,0.32,0.08,0.6,nll,all,50,30,100,2,1.0,0.0,False,True,1433,7,0.7868738087160435,0.7436799114058023,0.9338275309088382,0.9980927802880113,0.9964287645104587,0.01291704943767158,0.809151529803841,0.798022272425646,0.7155518647090209,0.6865552560363473,0.6421017527014573,1.2930327024367534,,False
1123,hyper1-202,True,True,False,False,False,1,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-14 02:26:17,0.32,0.08,0.6,nll,all,50,30,50,2,3.0,0.0,True,False,2708,7,0.691306606448613,0.6548123474193274,1.270633365676047,0.9257746265765722,0.8943835691519251,0.38025175706468684,0.6887685349261533,0.6711346373517196,1.124818988668145,0.5767895803503763,0.5636453254379064,1.6130399880250264,,False
1124,hyper1-664,True,True,False,False,False,3,1,0.01,0.0,GCN_Net,keywords,False,2020-01-14 05:34:51,0.32,0.08,0.6,nll,all,50,30,100,1,,0.0,False,,1433,7,0.31560289348622095,0.3613735861608953,1.8173506825154073,0.35682520363942477,0.40845318213123327,1.6822730439334839,0.2860992634315336,0.36331210367113176,1.7732706449688511,0.2980879845716046,0.3382429607412867,1.8742881907622,,
1125,hyper1-60,True,True,False,False,False,1,1,0.01,0.0,GAT_Net_fast,node_id,False,2020-01-14 01:29:17,0.32,0.08,0.6,nll,all,50,30,50,3,3.0,0.2,False,False,2708,7,0.6906984600009443,0.6590849928713547,1.2579872891480521,0.9551683228648291,0.9412454201387369,0.21170776040243533,0.697008949322994,0.695951670848461,1.0418863394688338,0.5612231655914398,0.5509715545784732,1.6648256446681562,,False
1126,hyper1-891,True,True,False,False,False,3,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-14 07:14:34,0.32,0.08,0.6,nll,all,50,30,100,3,3.0,0.0,True,True,2708,7,0.6390277481383616,0.607496198921138,1.4332246265285153,0.8924048293233542,0.8698619605838949,0.4674739345861707,0.6638882212857458,0.6517895821904347,1.2366874353125379,0.5211910613196762,0.5044195826862053,1.8023229179276439,,False
1127,hyper1-912,True,True,False,False,False,3,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 07:23:48,0.32,0.08,0.6,nll,all,50,30,50,3,1.0,0.0,False,False,1433,7,0.745082451942621,0.7092531619696695,1.0604301057628107,0.9661555824032084,0.9532454763245002,0.16885525945150892,0.7196579601310247,0.7134100982162588,1.0172412226378693,0.6442784164233254,0.6139077184067436,1.3987601680155124,,False
1128,hyper1-761,True,True,False,False,False,3,1,0.01,0.0,GAT_Net_fast,keywords,False,2020-01-14 06:17:16,0.32,0.08,0.6,nll,all,50,30,50,3,3.0,0.0,False,True,1433,7,0.7619316400222266,0.7216861856710488,1.0127783022352301,0.9361445885988068,0.920473623578225,0.2864558851863652,0.7628277483121716,0.7618380687298063,0.844003419380607,0.6796059820534965,0.6378747938484106,1.3088653804173966,,False
1129,hyper1-155,True,True,False,False,False,1,1,0.01,0.0,GAT_Net_fast,keywords,False,2020-01-14 02:15:35,0.32,0.08,0.6,nll,all,50,30,100,3,3.0,0.0,True,True,1433,7,0.7458004779466482,0.7062144434686907,1.0754358155845694,0.9758348231743211,0.9646655372374385,0.12722307958560997,0.763262654777249,0.7064146865725064,0.9902173243657488,0.6320343915532561,0.6126846695234882,1.4213164252962964,,False
1130,hyper1-391,True,True,False,False,False,2,1,0.01,0.0,GAT_Net_fast,node_id,False,2020-01-14 03:44:31,0.32,0.08,0.6,nll,all,50,30,100,2,1.0,0.2,True,True,2708,7,0.653756862491896,0.6345718132724226,1.3467309498517173,0.985444238111089,0.9808045361661901,0.06915119515039203,0.5091905855975177,0.5099202726564562,1.72147502138416,0.5193693235308449,0.5272361113699318,1.7464080450938735,,False
1131,hyper1-68,True,True,False,False,False,1,1,0.01,0.0,GAT_Net_fast,node_id,False,2020-01-14 01:32:45,0.32,0.08,0.6,nll,all,50,30,100,2,1.0,0.2,False,False,2708,7,0.7028823061237527,0.667082803282731,1.2259677098617,0.9587324608016919,0.9459661342461487,0.19462889437119113,0.6667951210406964,0.6549459843480587,1.175678497245776,0.5829574426005729,0.5667690200397051,1.6028603631002927,,False
1132,hyper1-45,True,True,False,False,False,1,1,0.01,0.0,GAT_Net_fast,node_id,False,2020-01-14 01:22:45,0.32,0.08,0.6,nll,all,50,30,50,2,3.0,0.2,False,True,2708,7,0.6909917710490592,0.6592030791720359,1.2509747567753258,0.9913280581254027,0.9862557884531832,0.04949449555421381,0.6001179254660512,0.6102471846157144,1.3318991252813892,0.560676647287912,0.5485141844513047,1.6621136513158845,,False
1133,hyper1-112,True,True,False,False,False,1,1,0.01,0.0,GAT_Net_fast,keywords,False,2020-01-14 01:55:42,0.32,0.08,0.6,nll,all,50,30,50,3,1.0,0.0,False,False,1433,7,0.7022680959381767,0.6654814317686485,1.2221179460839857,0.8304460541415102,0.7979470845057297,0.726971261929517,0.7428982096828143,0.707011540914742,0.9861263464402041,0.6298480269983416,0.605436933454529,1.4439441680142227,,False
1134,hyper1-599,True,True,False,False,False,2,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 05:10:22,0.32,0.08,0.6,nll,all,50,30,50,3,1.0,0.2,True,True,1433,7,0.7749336929373056,0.7402793135740577,0.9506972264209859,0.901197287168277,0.8915503711901072,0.3914163054979318,0.7026948211426494,0.658174134072213,1.198214080189353,0.7196632287802351,0.6898042627608368,1.1337227752813237,,False
1135,hyper1-1218,True,True,False,False,False,4,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 09:28:24,0.32,0.08,0.6,nll,all,50,30,50,2,1.0,0.0,True,False,1433,7,0.7630646481797666,0.7205521172480687,1.0219414084626481,0.8897144312875254,0.8611783687857527,0.5004726517631553,0.7199181361451615,0.7361798611016696,0.9233276649109277,0.7035209775988326,0.6659499414330429,1.2192737393858915,,False
1136,hyper1-1150,True,True,False,False,False,4,1,0.01,0.01,GCN_Net,keywords,False,2020-01-14 08:55:23,0.32,0.08,0.6,nll,all,50,30,100,2,,0.2,False,,1433,7,0.23547802572056112,0.3570716886204705,1.805170351250036,0.2538113254571405,0.3646088672972469,1.77934556825573,0.2213435623622897,0.41235769378078835,1.5840148804896637,0.22912926052339266,0.3491692436445449,1.8262291850008698,,
1137,hyper1-83,True,True,False,False,False,1,1,0.01,0.0,GAT_Net_fast,node_id,False,2020-01-14 01:41:13,0.32,0.08,0.6,nll,all,50,30,100,3,1.0,0.0,True,True,2708,7,0.7011364953379835,0.666388215811091,1.2238362181536533,1.0,1.0,0.0,0.6574270915898492,0.6607467477868795,1.15695751852379,0.5647069417821949,0.5466082056994688,1.6675641238757497,,False
1138,hyper1-321,True,True,False,False,False,2,1,0.01,0.0,GCN_Net,node_id,False,2020-01-14 03:25:18,0.32,0.08,0.6,nll,all,50,30,50,1,,0.0,True,,2708,7,0.5758707118995194,0.5538002774520853,1.6348116234389511,0.6606410621457347,0.6300589598976601,1.327067576602433,0.4866026000178535,0.49280147354202236,1.7738404477521026,0.5439811930454821,0.5381093592789566,1.6949549831436581,,
1139,hyper1-366,True,True,False,False,False,2,1,0.01,0.0,GAT_Net_fast,node_id,False,2020-01-14 03:34:21,0.32,0.08,0.6,nll,all,50,30,50,2,3.0,0.2,True,False,2708,7,0.6515425709551242,0.6210429413096813,1.386444253248181,0.7964657732128193,0.771264054783757,0.8203667682682427,0.6323586004524611,0.6077639501297594,1.3750715511143468,0.5809342760397407,0.5657148234771855,1.5905355797780514,,False
1140,hyper1-924,True,True,False,False,False,3,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 07:29:16,0.32,0.08,0.6,nll,all,50,30,50,3,3.0,0.2,False,False,1433,7,0.760371504131136,0.7246674865054024,1.0031334856432275,0.9092435507400729,0.8877434163779019,0.4057115454349196,0.7935318760424438,0.7919329750088641,0.7380346705425418,0.6862662090624221,0.65167904415074,1.2582972914192387,,False
1141,hyper1-904,True,True,False,False,False,3,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 07:20:08,0.32,0.08,0.6,nll,all,50,30,50,2,3.0,0.0,False,False,1433,7,0.7813977312516458,0.7404269995840977,0.9463636711424384,0.9557713895882379,0.9393341640753508,0.21976725722344348,0.8324056235137202,0.8134473118412254,0.6604777993233588,0.69337365550556,0.653419894803849,1.2526678206327846,,False
1142,hyper1-511,True,True,False,False,False,2,1,0.01,0.01,GCN_Net,keywords,False,2020-01-14 04:31:02,0.32,0.08,0.6,nll,all,50,30,100,2,,0.2,True,,1433,7,0.5423373070794664,0.526819840511223,1.7140663209845002,0.6148677533066312,0.5979884726219603,1.4375464998000624,0.5271846055115862,0.4958735899822958,1.7426444606621754,0.5069831162852827,0.5032646255372721,1.7964908244343318,,
1143,hyper1-296,True,True,False,False,False,1,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 03:10:59,0.32,0.08,0.6,nll,all,50,30,100,2,3.0,0.0,False,False,1433,7,0.7563646797835107,0.7209605707894995,1.0218285396250568,0.9488156599645073,0.9272688367200828,0.2617122424300189,0.7492907326243569,0.7379967679309578,0.8825814064968394,0.6605877883287533,0.6404043637970026,1.3211656025083984,,False
1144,hyper1-957,True,True,False,False,False,3,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 07:48:24,0.32,0.08,0.6,nll,all,50,30,100,3,3.0,0.2,False,True,1433,7,0.7364029850250399,0.7008447812717288,1.0954802977273288,0.9377540706000476,0.9249942613890028,0.27205254906482645,0.7305782623605991,0.7400145950508377,0.9258931927640792,0.6432553138091294,0.6095319946009997,1.4195198247859162,,False
1145,hyper1-363,True,True,False,False,False,2,1,0.01,0.0,GAT_Net_fast,node_id,False,2020-01-14 03:32:54,0.32,0.08,0.6,nll,all,50,30,50,2,3.0,0.0,True,True,2708,7,0.6759454750206205,0.6359690122296143,1.3260462682380392,0.9822005789175285,0.9778296556142289,0.07981325083866508,0.5625492786164796,0.535938124375571,1.607644613670089,0.5507617765318154,0.5277893985578854,1.716672118341463,,False
1146,hyper1-337,True,True,False,False,False,2,1,0.01,0.0,GCN_Net,keywords,False,2020-01-14 03:27:37,0.32,0.08,0.6,nll,all,50,30,50,1,,0.0,True,,1433,7,0.5607955675108257,0.5479246653159334,1.6398660570853574,0.6740387279519182,0.6685285459861108,1.1871944809225852,0.4804899225735927,0.47602438880864273,1.811122196785548,0.5141507052324269,0.506920680137431,1.785916092283736,,
1147,hyper1-509,True,True,False,False,False,2,1,0.01,0.01,GCN_Net,keywords,False,2020-01-14 04:30:48,0.32,0.08,0.6,nll,all,50,30,100,2,,0.0,True,,1433,7,0.5537012665807658,0.5385332363186406,1.6572673175670989,0.7027505431625545,0.6755436693045275,1.1499784051886772,0.5070270113888651,0.5366040985702891,1.5682618957523498,0.4852542749120884,0.48218311390388174,1.858522594474971,,
1148,hyper1-520,True,True,False,False,False,2,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-14 04:34:10,0.32,0.08,0.6,nll,all,50,30,50,2,3.0,0.0,False,False,2708,7,0.6306036967354038,0.6118161639669567,1.4277286866119634,0.7484646395980563,0.7228491688601218,0.9979898977201795,0.6181908101524024,0.5934684799383179,1.4316835246655706,0.5706156395082118,0.5709187506364238,1.5799526093213951,,False
1149,hyper1-206,True,True,False,False,False,1,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-14 02:28:15,0.32,0.08,0.6,nll,all,50,30,50,2,3.0,0.2,True,False,2708,7,0.7121125182003922,0.6733450591807244,1.2001343444516666,0.9454319709532278,0.9348530126454949,0.23438042882303067,0.6822143521191892,0.680129345338202,1.0925891836523198,0.6003111215571526,0.5763136330881995,1.5622023569290184,,False
1150,hyper1-707,True,True,False,False,False,3,1,0.01,0.0,GAT_Net_fast,node_id,False,2020-01-14 05:51:21,0.32,0.08,0.6,nll,all,50,30,100,2,1.0,0.0,True,True,2708,7,0.6966332493014912,0.6674904563069709,1.2154710696022257,0.9980927802880113,0.9964287645104587,0.01291704943767158,0.6971666152178502,0.6814507080962969,1.131603299286787,0.5604462775724807,0.5461835865574778,1.648581263205906,,False
1151,hyper1-780,True,True,False,False,False,3,1,0.01,0.0,GAT_Net_fast,keywords,False,2020-01-14 06:26:10,0.32,0.08,0.6,nll,all,50,30,100,2,3.0,0.2,False,False,1433,7,0.7460316266121837,0.709647839393291,1.061477624631605,0.9818110491189908,0.9777852788829895,0.08026383202064169,0.7270209905811686,0.7315466049239592,0.9583191813756886,0.6389371720090005,0.6066183810008241,1.428341572257172,,False
1152,hyper1-553,True,True,False,False,False,2,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-14 04:49:07,0.32,0.08,0.6,nll,all,50,30,100,2,3.0,0.0,False,True,2708,7,0.667549280628638,0.6373016346614354,1.3263403315385034,0.9281278748314126,0.9188689178300663,0.2913428271870515,0.5917810530849636,0.5633671381682984,1.5257582346537641,0.5535588275723134,0.542561404495092,1.6735844246224647,,False
1153,hyper1-1267,True,True,False,False,False,4,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 09:48:52,0.32,0.08,0.6,nll,all,50,30,100,3,1.0,0.0,True,True,1433,7,0.7981760200400411,0.7568783927959285,0.8911109206630643,0.9928974583187242,0.9889607099486162,0.039783551085834645,0.7551431343054972,0.7635844905510804,0.8297541973368157,0.7061242057910406,0.6712350248911373,1.2041438486606433,,False
1154,hyper1-755,True,True,False,False,False,3,1,0.01,0.0,GAT_Net_fast,keywords,False,2020-01-14 06:14:58,0.32,0.08,0.6,nll,all,50,30,50,3,1.0,0.0,True,True,1433,7,0.7598806967338398,0.7101709259185496,1.0592245009274537,0.9535743746306019,0.9417806640423252,0.210536912621337,0.7812485385562977,0.7606805512835405,0.8468334698029785,0.6659329222202117,0.6136697809566977,1.4039441637906398,,False
1155,hyper1-663,True,True,False,False,False,3,1,0.01,0.0,GCN_Net,keywords,False,2020-01-14 05:34:44,0.32,0.08,0.6,nll,all,50,30,50,2,,0.2,True,,1433,7,0.6413173425267777,0.6262817234969972,1.3479644174009735,0.8013629609899929,0.8093607177185747,0.6817265776119985,0.6205035147841426,0.626759249635594,1.3056054640292314,0.5701746462760513,0.5547012205152699,1.5934064138430233,,
1156,hyper1-638,True,True,False,False,False,2,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 05:30:58,0.32,0.08,0.6,nll,all,50,30,100,3,3.0,0.2,True,False,1433,7,0.7055492632901336,0.6769499514329539,1.1777430940084002,0.8523608060059348,0.8217857065057139,0.6406623144662746,0.6692838834470836,0.6635317834048089,1.1751990875304195,0.636766326097152,0.6238399612642543,1.368686511021802,,False
1157,hyper1-569,True,True,False,False,False,2,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-14 04:57:19,0.32,0.08,0.6,nll,all,50,30,100,3,3.0,0.0,False,True,2708,7,0.6691650984976572,0.6472855876940974,1.292292031226547,0.961878393754783,0.9517866349840656,0.1734666401725482,0.5636172793018964,0.578662360332883,1.4747936204277177,0.5462359544548588,0.547205678436989,1.659318522900445,,False
1158,hyper1-878,True,True,False,False,False,3,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-14 07:06:56,0.32,0.08,0.6,nll,all,50,30,100,2,3.0,0.2,True,False,2708,7,0.6886427810623738,0.6642861137710345,1.2263237816582264,0.923229800972616,0.906665618582945,0.3371405126734959,0.7181759231122437,0.7232565242906518,0.9822066766223259,0.5769110024037288,0.5640763977914772,1.581626708550886,,False
1159,hyper1-77,True,True,False,False,False,1,1,0.01,0.0,GAT_Net_fast,node_id,False,2020-01-14 01:38:09,0.32,0.08,0.6,nll,all,50,30,100,2,3.0,0.2,False,True,2708,7,0.6970163425637563,0.6644393710672425,1.230170783408469,1.0,1.0,0.0,0.6669767396306888,0.623437105315493,1.2733664608006663,0.5582168289153554,0.5503804814562497,1.653722766630592,,False
1160,hyper1-1243,True,True,False,False,False,4,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 09:37:22,0.32,0.08,0.6,nll,all,50,30,50,3,3.0,0.0,True,True,1433,7,0.7832536062802533,0.7494372778481938,0.9172792138416543,0.9817901236607793,0.9803884912936387,0.07066139263634907,0.7379279206125839,0.7464267637442943,0.8881020031785858,0.6907219928124936,0.6658211274275746,1.222232391321222,,False
1161,hyper1-381,True,True,False,False,False,2,1,0.01,0.0,GAT_Net_fast,node_id,False,2020-01-14 03:40:19,0.32,0.08,0.6,nll,all,50,30,50,3,3.0,0.2,False,True,2708,7,0.67828180032171,0.6499368795267855,1.2814542123635722,0.9165260611895275,0.899220768841396,0.3626775436018539,0.5886026444948012,0.5634381665655244,1.5309266076573462,0.575284686464931,0.5654632305529844,1.5897290024928319,,False
1162,hyper1-958,True,True,False,False,False,3,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 07:49:13,0.32,0.08,0.6,nll,all,50,30,100,3,3.0,0.2,True,False,1433,7,0.7341053565424284,0.6978525281944736,1.0983438080213674,0.867624162286684,0.8537078658917933,0.5279459331842546,0.7346689038757106,0.7231111573093407,0.9741537882158124,0.6706457070593803,0.6318779937921873,1.3277821253437336,,False
1163,hyper1-1163,True,True,False,False,False,4,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-14 09:00:05,0.32,0.08,0.6,nll,all,50,30,50,2,3.0,0.0,True,True,2708,7,0.7198003346043633,0.6785613880848688,1.1808102706723589,0.992881766592586,0.9889667270181906,0.039796310841761606,0.6559551503829699,0.6521861356100602,1.2250390571589924,0.5960558876516383,0.5680140553031147,1.5853382545952845,,False
1164,hyper1-246,True,True,False,False,False,1,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-14 02:46:19,0.32,0.08,0.6,nll,all,50,30,100,3,1.0,0.2,True,False,2708,7,0.7043661699011695,0.6653671468293929,1.2290078864255216,0.9205330515573016,0.8967505620726276,0.37200196279745956,0.7079616523460079,0.6795901291538525,1.0936166162961265,0.5975002060962429,0.5762607932993785,1.5610668444245634,,False
1165,hyper1-959,True,True,False,False,False,3,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 07:49:56,0.32,0.08,0.6,nll,all,50,30,100,3,3.0,0.2,True,True,1433,7,0.7669274940470304,0.7220304343751286,1.014365393149519,0.9586974452498873,0.9495526356316956,0.1826870504055913,0.7608614887990292,0.7442195463387011,0.9053719228355783,0.6774505418579927,0.630375310820697,1.3377559659353766,,False
1166,hyper1-460,True,True,False,False,False,2,1,0.01,0.0,GAT_Net_fast,keywords,False,2020-01-14 04:16:08,0.32,0.08,0.6,nll,all,50,30,100,2,3.0,0.2,False,False,1433,7,0.7030479695822374,0.6830009703945472,1.1601238137245957,0.7979265379267019,0.7930645503113566,0.7456437593932526,0.6177905997215074,0.594734641524805,1.4200786524432543,0.6645482627545636,0.649726226248997,1.2810340016842106,,False
1167,hyper1-1079,True,True,False,False,False,4,1,0.01,0.0,GAT_Net_fast,keywords,False,2020-01-14 08:29:57,0.32,0.08,0.6,nll,all,50,30,50,3,1.0,0.2,True,True,1433,7,0.7674446422761476,0.7348615170219527,0.9735879401027598,0.9066022455915629,0.8891118603119308,0.40052598771450043,0.7467221665405306,0.7613967008348896,0.8401160277814821,0.6987769398203599,0.6719012775436181,1.2036800482667949,,False
1168,hyper1-29,True,True,False,False,False,1,1,0.01,0.0,GCN_Net,keywords,False,2020-01-14 01:17:32,0.32,0.08,0.6,nll,all,50,30,100,2,,0.0,True,,1433,7,0.6012355977155429,0.5922527708889885,1.471119439577357,0.7279327396445231,0.7155143117817916,1.0150702759030628,0.6582281466015598,0.6592299073306924,1.1287276518933846,0.5296032740653616,0.5314398083494738,1.6912336962716084,,
1169,hyper1-1198,True,True,False,False,False,4,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-14 09:17:36,0.32,0.08,0.6,nll,all,50,30,100,2,3.0,0.2,True,False,2708,7,0.6985682709904546,0.657566237903072,1.259453256172654,0.9207077460294099,0.8964438097174607,0.37370592035823913,0.5910349540699353,0.6126693410482784,1.3643251426442133,0.6035127173140675,0.5703047723385454,1.581146729760234,,False
1170,hyper1-835,True,True,False,False,False,3,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-14 06:45:52,0.32,0.08,0.6,nll,all,50,30,50,2,1.0,0.0,True,True,2708,7,0.6969515263401053,0.655176400311947,1.271861882683869,0.9980944461239946,0.996429525836937,0.012908142568773595,0.7088616271666401,0.6957459826034658,1.08615866308645,0.5578627504231797,0.529474919340272,1.733180955020576,,False
1171,hyper1-342,True,True,False,False,False,2,1,0.01,0.0,GCN_Net,keywords,False,2020-01-14 03:28:04,0.32,0.08,0.6,nll,all,50,30,50,2,,0.2,False,,1433,7,-0.010819221433581454,0.028901530496126815,2.2185402760959625,-0.0133657972412603,0.0340634747497213,2.194620459093734,-0.00417189173601671,0.03973734169031129,2.1705343144851206,-0.01051940778977901,0.024463876475408337,2.2267157336436427,,
1172,hyper1-476,True,True,False,False,False,2,1,0.01,0.0,GAT_Net_fast,keywords,False,2020-01-14 04:24:19,0.32,0.08,0.6,nll,all,50,30,100,3,3.0,0.2,False,False,1433,7,0.7399563101344785,0.699980111503498,1.0950890362087056,0.8783047274161101,0.8569844406223439,0.5149854873178232,0.6878821591663332,0.6398858830533779,1.2599441022643796,0.6760191324680924,0.6453962756881062,1.292004629638126,,False
1173,hyper1-318,True,True,False,False,False,1,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 03:24:11,0.32,0.08,0.6,nll,all,50,30,100,3,3.0,0.2,True,False,1433,7,0.7283489982903854,0.6975279081978788,1.106463373766629,0.8986866820890939,0.8738588765523876,0.45311666188949484,0.6913434931295331,0.6731487917453934,1.0969257386969415,0.6463659148929373,0.6304350475325546,1.357106559848587,,False
1174,hyper1-418,True,True,False,False,False,2,1,0.01,0.0,GAT_Net_fast,keywords,False,2020-01-14 03:59:22,0.32,0.08,0.6,nll,all,50,30,50,2,1.0,0.0,True,False,1433,7,0.7301292939145109,0.6923549773196551,1.123019140929459,0.9252232809553101,0.9096600760651926,0.3248641170449331,0.6289625892579823,0.5974860183468722,1.408380520975753,0.6459894888100536,0.6207942521250503,1.3825383689159216,,False
1175,hyper1-1153,True,True,False,False,False,4,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-14 08:56:11,0.32,0.08,0.6,nll,all,50,30,50,2,1.0,0.0,False,True,2708,7,0.7245423676874533,0.6894873072018285,1.1478876664019921,0.992871345618474,0.9889593013151835,0.03980081755381626,0.6447197118527779,0.667240761696384,1.1814211887645962,0.6033561654273796,0.5846270560872497,1.5380708404948997,,False
1176,hyper1-683,True,True,False,False,False,3,1,0.01,0.0,GAT_Net_fast,node_id,False,2020-01-14 05:39:46,0.32,0.08,0.6,nll,all,50,30,50,2,3.0,0.0,True,True,2708,7,0.7029093143875139,0.6687367055041574,1.2122087858464523,0.9980944461239946,0.996429525836937,0.012908142568773595,0.6594849901068741,0.6507344247337865,1.243689327055149,0.5745347763513987,0.5531631051718187,1.6261247881617464,,False
