,name,save_logs,save_predictions,save_models,zip_models,verbatim,permutation,repetition,learning_rate,weight_decay,net,feature,skip,datetime,split_percentage_train,split_percentage_val,split_percentage_test,loss_function_type,loss_function_nclasses,early_stopping_min,early_stopping_wait,hidden_size,hidden_layers,num_heads,dropout,batchnorm,residual,in_feats,out_feats,Rand-Index_All ,Mutual Information_All ,Variation of Information_All ,Rand-Index_Train,Mutual Information_Train,Variation of Information_Train,Rand-Index_Val,Mutual Information_Val,Variation of Information_Val,Rand-Index_Test,Mutual Information_Test,Variation of Information_Test,radius
845,opti_keywords_gcn-63,True,True,True,True,False,4,4,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:20:59,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5041146651117205,0.5072265455896953,1.7803764769956167,0.9794138395433849,0.9790176525940928,0.0689762354376735,0.4564817249539837,0.49923496284679253,1.110052735589342,0.48209941353426106,0.4903379925728569,1.8376773014141456,
847,opti_keywords-178,True,True,True,True,False,3,5,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 19:39:13,0.32,0.08,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.7706985051488394,0.7330465709293901,0.9730088717060825,0.9474346313111722,0.9356246422563761,0.2323630112685704,0.7450190084555638,0.7325359816125393,0.9469353192226624,0.6901899655674659,0.6518016063479593,1.2604636903523674,
848,opti_keywords_gcn-3,True,True,True,True,False,1,4,0.005,0.01,GCN_Net,keywords,False,2020-01-23 13:57:41,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.42580914331124614,0.42904017111331333,1.993841822701449,0.8719632797219388,0.862090921275633,0.44210155738453505,0.5690367228485322,0.576990200301897,0.946480189421782,0.391235659952137,0.403432743890884,2.0901288463085574,
849,opti_keywords-91,True,True,True,True,False,2,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 18:47:29,0.16,0.04,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.6682937332496491,0.643066727601947,1.3071728975494104,0.9695494556469915,0.9614279434549099,0.13712282183997404,0.5623983858744971,0.5644116221817184,1.45682288804274,0.6159252393470892,0.6094163634337735,1.426558084830936,
850,opti_keywords_lr2-0,True,True,True,True,False,2,1,0.005,0.01,GCN_Net,keywords,False,2020-01-23 11:42:30,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5310027927050027,0.5307374571291428,1.694225586358425,0.9490123825478575,0.9566545478753588,0.14654837094080087,0.4995442114858705,0.5882373996745716,0.8878207192181407,0.530484537545507,0.5339424458078412,1.6826787167572625,
851,opti_keywords_gcn-73,True,True,True,True,False,4,4,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:24:28,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6456066414544465,0.6287332544400606,1.3588194579594695,0.8852092850302083,0.8864029570307916,0.4085558119300252,0.4851772223203369,0.5481960637755077,1.4454538848951652,0.6127817585147555,0.6000395086211842,1.461504890762892,
852,opti_keywords-197,True,True,True,True,False,4,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 19:48:07,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5293520114164332,0.5268952659038539,1.6915684646992084,0.9655528456731882,0.9635653165839531,0.1274806582305512,0.6239931230456277,0.588557501837333,1.1749853154862757,0.5043611153672188,0.5016015508412002,1.7760278242792875,2.0
855,opti_keywords-29,True,True,True,True,False,1,5,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 18:10:02,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.47977502553110174,0.4990318105236547,1.7855177590556428,0.9454318116524146,0.9473699233768411,0.17765418583290682,0.5386043992184326,0.5652289955154292,1.2094426821874187,0.42616329098068584,0.4589735611195826,1.9278025646704056,2.0
856,opti_keywords-562,True,True,True,True,False,10,3,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 23:15:23,0.08,0.02,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.5840036591299385,0.5827936064994383,1.5277170749969775,0.9735214197719955,0.9783263197543551,0.07489620568275202,0.5653486751594632,0.627914196274133,1.1043978639855787,0.5521844649374791,0.5530824432038236,1.6284029485093723,
857,opti_keywords-587,True,True,True,True,False,10,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 23:28:31,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6146416061721754,0.6236027146615498,1.343118001589347,0.7846440756277464,0.765125325418475,0.8388312845627177,0.4880633006743679,0.5686543974413157,1.4903775006678646,0.5490289692578934,0.5717516897579795,1.5069083868184983,2.0
860,opti_keywords_gcn-136,True,True,True,True,False,7,2,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:47:18,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6940847324693731,0.6766460584976386,1.1667133337953812,0.7737756975162201,0.7549968724684314,0.8793172231459692,0.7258850079747081,0.71666091766894,0.9426679010659602,0.649288651199991,0.6386977013936467,1.2991469948182877,
863,opti_keywords_gcn-70,True,True,True,True,False,4,1,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:23:14,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6572999586015078,0.6379998948371743,1.3174237850640789,0.9075839975488778,0.9046354843616791,0.341324856122041,0.5072344632356014,0.5662484261994556,1.3906733702049472,0.6183016333315917,0.6020911558224341,1.44468472691839,
864,opti_keywords-592,True,True,True,True,False,10,3,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 23:32:58,0.32,0.08,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.7481459741221375,0.7104334623034877,1.0587302963991583,0.9417931265239566,0.9245718071927691,0.27291786545128893,0.6070025924755603,0.6284821709327386,1.3159127832505995,0.672092862093527,0.6398616946154467,1.30744197261314,
865,opti_keywords-466,True,True,True,True,False,8,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 22:20:31,0.32,0.08,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.7488174131998062,0.7190039219890064,1.0314882606830849,0.9527226034711596,0.9385843160624076,0.2236610194755264,0.7395325360737772,0.7257806380945061,0.9428161381823457,0.6515407653652904,0.6345712490331322,1.3394717680180794,
866,opti_keywords_gcn-102,True,True,True,True,False,6,3,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:35:10,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.42943239640475955,0.4322361511072855,1.9536682299205863,0.8212647987642163,0.80161889928115,0.6254965006802187,0.3671986849779946,0.4237440772492208,1.293445611429533,0.4102729881366454,0.41528915309441067,2.021065201501012,
868,opti_keywords-544,True,True,True,True,False,10,2,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 23:06:56,0.04,0.01,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.5269238906497478,0.5424639837532451,1.6619121047766066,1.0,1.0,0.0,0.49532710280373826,0.5199140577987742,1.1131684533821846,0.5213105795546104,0.5398974381051057,1.6615600195194695,
871,opti_keywords-524,True,True,True,True,False,9,5,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 22:53:27,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5807709547691471,0.5885150200109729,1.4656146785605841,0.9119216570792521,0.9088236478496686,0.32677961286530355,0.5603736112869796,0.5805111596955921,1.3079172245465838,0.5161344673288385,0.5279076531588829,1.6653065078384215,2.0
873,opti_keywords-8,True,True,True,True,False,1,3,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 17:58:26,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.3498589968097694,0.41558311303114137,2.0351672434725154,0.8809590512354947,0.9028395071461512,0.31412366262157754,0.5541358439811701,0.5755900611476763,0.9099441960917547,0.3078378285224903,0.3794007389136603,2.1548395174926513,2.0
875,opti_keywords-538,True,True,True,True,False,9,5,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 23:03:03,0.32,0.08,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.7651694511230388,0.7322752619508772,0.9763636393351027,0.9268834549322946,0.908489202903675,0.3323098705327143,0.6812055289157567,0.6974359236759894,1.0337948771775363,0.6955015712337449,0.6669492600502683,1.2091106335814792,
880,opti_keywords-199,True,True,True,True,False,4,2,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 19:48:47,0.08,0.02,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.586988758000485,0.5744453168911592,1.5587340435754529,1.0,1.0,0.0,0.5888844921699254,0.5797324328575398,1.2149092148891558,0.5528277242438993,0.5480883561993595,1.650829547560984,
881,opti_keywords-476,True,True,True,True,False,8,4,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 22:24:59,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.650918061714899,0.6521545385217736,1.2428161529107267,0.8143648783055787,0.825236387949058,0.6257687354176631,0.6592320238096195,0.655871080086317,1.1490456734289998,0.5709696465817123,0.5825541628165051,1.4812141077276095,2.0
882,opti_keywords-149,True,True,True,True,False,3,5,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 19:16:50,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4990382312266613,0.5381424917184381,1.6224955066561748,0.866577497447881,0.8780368509825152,0.41469955061661956,0.5705057660404631,0.6652299058101151,0.9071377492220378,0.48218725882898483,0.512704925427972,1.6973131720404893,2.0
883,opti_keywords_gcn-61,True,True,True,True,False,4,2,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:20:33,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.38969057470696367,0.39481942877943355,1.9929302278797127,0.6212785045810111,0.6358215741760409,1.1223342357591064,0.3736316420295645,0.4058489821506645,1.3578267814333318,0.3740845352987451,0.38503084178890956,2.0244865208742793,
886,opti_keywords-82,True,True,True,True,False,2,3,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 18:43:00,0.08,0.02,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.634833863835425,0.605830886602326,1.4466494227613511,0.9903858198631015,0.9882684856353636,0.04108739656877569,0.6349800187058924,0.6832297767631257,0.9406408508898796,0.6153605503526787,0.5955250618711448,1.4828404179403005,
887,opti_keywords-38,True,True,True,True,False,1,3,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 18:14:55,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5456322605190522,0.5650314776163375,1.5417637160665647,0.876232580531626,0.8817175770693942,0.4082258039319959,0.6005006541279108,0.6878458818036916,0.969529609963304,0.47659878263646166,0.5120232803105708,1.7263548585664243,2.0
888,opti_keywords-460,True,True,True,True,False,8,4,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 22:16:20,0.16,0.04,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.6981564602020187,0.6605598818100485,1.2418858182925354,0.9791333343064341,0.9680147750182139,0.11397272866323727,0.5886289399898511,0.6172549655465277,1.279397240615661,0.6276818573201036,0.6016265217069464,1.4540521953419256,
889,opti_keywords-526,True,True,True,True,False,9,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 22:54:56,0.32,0.08,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.753661165103114,0.7199374654859808,1.023227029877006,0.9148654544847422,0.8988197903447646,0.3679312020602219,0.709740412207748,0.7044560637200175,1.0093229715600827,0.6809899441460585,0.6501059937431312,1.2738449525512592,
890,opti_keywords-365,True,True,True,True,False,7,2,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 21:20:44,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.332442109916659,0.45259559487467654,1.7664211141782453,0.8272396086796349,0.8588846817968917,0.42123890833221145,0.3040961180062651,0.49108864265849483,1.0639769028828538,0.3162638929817589,0.44586724468781563,1.7702811670485938,2.0
891,opti_keywords-403,True,True,True,True,False,7,5,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 21:41:44,0.16,0.04,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.6588820423763149,0.6281133917250038,1.3598223212720182,0.9766624932663776,0.9720799310903375,0.09772189805609832,0.6359193314579079,0.6660154426145315,1.1235089399109208,0.587899712236938,0.5691759148284501,1.5768843299761048,
894,opti_keywords_gcn-163,True,True,True,True,False,9,4,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:55:59,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.3384902914755302,0.39415419314224953,1.9380787208919525,0.5791946405923128,0.6785904037474013,0.957350766048271,0.410438968136579,0.4804376213953003,1.1824069532615669,0.33012570176822903,0.3881283043543482,1.9449653619967713,
896,opti_keywords_gcn-119,True,True,True,True,False,6,5,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:41:42,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6490152327283988,0.6098555584715902,1.3667529135593446,0.7508776233490325,0.7179070086571149,0.9680686563067797,0.6371711304235377,0.6120318514581281,1.2947065236284168,0.5985612348685432,0.5667528433093696,1.5234925397770631,
899,opti_keywords_gcn-60,True,True,True,True,False,4,1,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:19:50,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.41163292336420715,0.4212441378427027,1.9062980644041883,0.5972903338610265,0.5952226868152314,1.2487941612303857,0.3549340791050739,0.3664669273915753,1.4451889843897023,0.4023598005412943,0.41908959167440435,1.9109340204600143,
900,opti_keywords-269,True,True,True,True,False,5,5,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 20:26:32,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.47153038737931485,0.5226080141199093,1.6804970178775143,0.9516198930009447,0.9560600731972786,0.15342273868165046,0.586979462618719,0.6305516490796502,1.0071850679664416,0.4462048429330101,0.5016787450274048,1.7382929761545889,2.0
902,opti_keywords-310,True,True,True,True,False,6,4,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 20:49:45,0.04,0.01,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.4846541630098874,0.4819421319378526,1.9076287178531588,1.0,1.0,0.0,0.42664408010163957,0.41478222506286233,1.3206938429360298,0.4624416562425762,0.46540176572995884,1.973770326184362,
903,opti_keywords_lr2-144,True,True,True,True,False,6,1,0.005,0.01,GCN_Net,keywords,False,2020-01-23 13:08:06,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.42801772221065676,0.42701283702317105,2.016013460403694,0.9361369081747124,0.9240034520015181,0.24170130897172504,0.4718627746012639,0.4778474638471232,1.1762009755213914,0.41244771176355377,0.41401927653895293,2.0634412946048606,
904,opti_keywords_gcn-47,True,True,True,True,False,3,3,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:13:25,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4691384427746096,0.46755290485972306,1.8640544418763458,0.5294549752023189,0.5862745195135006,1.379649693334688,0.6074026203642172,0.6622645045098651,0.9285255132291557,0.4597297042647826,0.4518795277893974,1.906097792446106,
905,opti_keywords_gcn-40,True,True,True,True,False,3,1,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:12:40,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.412928671278372,0.40664830672048125,1.9822485995947523,0.8575284598398726,0.8609916938395107,0.41664309825437984,0.5484175315207136,0.5362644374827364,0.9995660371015547,0.3906044251390696,0.38472632164867926,2.0474544151057783,
907,opti_keywords_gcn-6,True,True,True,True,False,1,2,0.005,0.01,GCN_Net,keywords,False,2020-01-23 13:59:05,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.547015221334837,0.5483480930171808,1.6372848130628306,0.9657486906114131,0.9625785877708583,0.1267981566180194,0.643202067951334,0.6450922531190366,1.0045369923148018,0.4950620227809718,0.509017470216334,1.7793805635799131,
908,opti_keywords_gcn-77,True,True,True,True,False,4,3,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:25:50,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6698381163234937,0.6594931304430216,1.2278373317663687,0.7473920534787356,0.7428238795957277,0.9153809248185656,0.6771616552078824,0.7043744233943661,1.0256807692508532,0.6288173550254935,0.6213742080061939,1.3600608369397724,
909,opti_keywords_lr-18,True,True,True,True,False,1,3,0.005,0.01,GCN_Net,keywords,False,2020-01-23 10:50:18,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.3844382496929395,0.4087224303276488,2.0556149401061456,0.859674193151407,0.8448184956106203,0.49836172100651677,0.37722458196677244,0.42439826714323425,1.2860992047058808,0.34121717425733333,0.3779936042972912,2.159755617088104,
910,opti_keywords_gcn-158,True,True,True,True,False,8,4,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:54:41,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6544171258244803,0.6252240633554178,1.3201159979050399,0.796759363541929,0.7713910585722074,0.8037809437220083,0.706465821047113,0.6663985478671874,1.116539518176232,0.5783016642448748,0.5630364571935129,1.532069694811836,
912,opti_keywords-407,True,True,True,True,False,7,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 21:43:09,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6204560738386977,0.6365122098390569,1.2858193648435594,0.7362088681861347,0.7631603986609238,0.8315229970634195,0.6053014575913228,0.6274044767881782,1.2322976545227515,0.5652574227169387,0.5889349976616103,1.4482430768955132,2.0
913,opti_keywords-464,True,True,True,True,False,8,5,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 22:19:20,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5877123569954804,0.5945165472218966,1.440184358701074,0.8860371691360459,0.8960958807823496,0.36661357666962147,0.4174815420635879,0.5019880939313326,1.606593819906493,0.5319281768787452,0.5479301879487684,1.5941569211921387,2.0
916,opti_keywords_gcn-171,True,True,True,True,False,9,2,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:58:40,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6241899704739899,0.6070906422572268,1.413466966548103,0.8162719476540817,0.8008459283118791,0.7110656377263171,0.605314804839957,0.6329075950382899,1.1771107897133803,0.5911110316010644,0.573039015930403,1.5251891160796185,
917,opti_keywords-286,True,True,True,True,False,5,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 20:35:50,0.32,0.08,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.7593526882020329,0.7165934066224058,1.0360117506455144,0.8958504237969154,0.8828531606352524,0.42583802602538734,0.8073334370370377,0.7784894609875573,0.7590406068905202,0.6858690985443227,0.6462169363349013,1.2881733206522656,
921,opti_keywords-202,True,True,True,True,False,4,3,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 19:52:04,0.08,0.02,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.5676903234407636,0.5659895024396926,1.5957751601230719,0.936760454124267,0.920229306569313,0.27994465232959387,0.6302280082196163,0.5842196236033421,1.1920418764275644,0.535441346041387,0.5428582267081257,1.6792827272123723,
923,opti_keywords_gcn-74,True,True,True,True,False,4,5,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:24:35,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.652606839177757,0.632210135735853,1.341532603099846,0.8987433778515277,0.8905504627511196,0.3927179435002177,0.4814120322334519,0.535401439606375,1.4806599236774636,0.6173234128749047,0.6007334577171404,1.4534972650734446,
924,opti_keywords-169,True,True,True,True,False,3,2,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 19:33:55,0.32,0.08,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.7666531185889486,0.7278894769402463,0.9921215411270445,0.9381414146846303,0.9223242621490125,0.2806547684535978,0.7311213455425761,0.7176537190316721,0.9996901694518994,0.689290028793571,0.6514250623125153,1.2616084008873067,
927,opti_keywords-260,True,True,True,True,False,5,2,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 20:21:04,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4279502174244697,0.4985130831285068,1.7504454737221948,0.8957673696005212,0.9084558490886057,0.31834780588361333,0.586979462618719,0.6305516490796502,1.0071850679664416,0.4100426844528341,0.4844655905799044,1.7819446177324323,2.0
929,opti_keywords-118,True,True,True,True,False,2,5,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 19:01:05,0.32,0.08,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.7650288293118945,0.7256549550932203,1.0030698185809728,0.8920343518897818,0.8783733937784264,0.4374970458333429,0.6983663128315597,0.6540997796929373,1.21415625204347,0.7080151719305476,0.6739565798872715,1.1910844154408728,
931,opti_keywords_gcn-157,True,True,True,True,False,8,3,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:55:05,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.707363032887568,0.6845470774531821,1.1457739614238416,0.8648775555920909,0.8478025427800449,0.5528017244951124,0.6717813259322034,0.6858328825919854,1.060531255888614,0.6349965414768367,0.6204903705915534,1.3717014191721995,
932,opti_keywords_gcn-95,True,True,True,True,False,5,1,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:32:11,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5421141420150994,0.5414410308882064,1.5250247271463848,0.5832256203574417,0.5769186749808657,1.4046730051163965,0.5941790733697215,0.57116254816542,1.3511130530393676,0.5145210328116752,0.5251032172980723,1.5743720053604302,
933,opti_keywords_gcn-199,True,True,True,True,False,10,5,0.005,0.01,GCN_Net,keywords,False,2020-01-23 15:08:48,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6695763425449098,0.6556522589937326,1.2410570940804209,0.8329399916332755,0.8082390546924744,0.6887869691045783,0.5861520645775865,0.6232678618549364,1.3193926759458106,0.6003057639202766,0.5970467156495802,1.435376183657183,
934,opti_keywords-397,True,True,True,True,False,7,3,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 21:38:36,0.16,0.04,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.657874602010721,0.6289178063052653,1.3556615447561549,0.9889829101528335,0.9860210200672067,0.048933830768441045,0.6482776276766878,0.6800975576936955,1.0805888912680173,0.5960281097111944,0.5778696691487363,1.5401386585108825,
935,opti_keywords-535,True,True,True,True,False,9,4,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 22:59:45,0.32,0.08,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.7583534885774241,0.7244978044136621,1.0048976571960653,0.903324643605416,0.881983349542983,0.42847167627469407,0.6964277398924927,0.6983151055390827,1.0300802879783495,0.6948049448833109,0.6653306232834139,1.2151066597951754,
936,opti_keywords-94,True,True,True,True,False,2,2,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 18:48:08,0.16,0.04,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.6973212011700362,0.6609335634690374,1.2403694105467569,0.9601734144062752,0.9482987801011277,0.18354320490864584,0.5719546210811339,0.6091337149172815,1.3072648385177494,0.6536752720308957,0.6301223606062321,1.3509099933272397,
937,opti_keywords-287,True,True,True,True,False,5,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 20:36:04,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6670739988148585,0.6553618859433203,1.2421224207989172,0.7926819086677599,0.7780287659234086,0.8012456514151305,0.6523613804415279,0.6409211239418793,1.2083147430605514,0.6073830419266751,0.6056872087107595,1.4100753206728203,2.0
939,opti_keywords-572,True,True,True,True,False,10,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 23:20:44,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.550300474058663,0.5826997290426775,1.4703537436058252,0.8897054843231524,0.8845331198654898,0.409041763879741,0.5625720856074702,0.598903840132315,1.2999733813078547,0.4927260134141872,0.5371289458336481,1.6045951623420542,2.0
941,opti_keywords-131,True,True,True,True,False,3,4,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 19:07:18,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4191331194150105,0.46333839012387207,1.8650039177947781,0.9278878475650145,0.9320012842273979,0.210035582737071,0.531057151945711,0.5279355040368408,1.012041436390078,0.39771065969527575,0.437635300771149,1.9324524104876577,2.0
944,opti_keywords-257,True,True,True,True,False,5,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 20:20:06,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4428445003481472,0.5035808213007591,1.736686330803919,0.9576895515637945,0.9574149262741106,0.14848314110671135,0.6031661823749985,0.6486877777111191,0.9590325193836637,0.42027630321317344,0.48282809966997053,1.7915602844017897,2.0
945,opti_keywords-179,True,True,True,True,False,3,5,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 19:38:29,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6375473998552069,0.6409750336285346,1.2797353339265278,0.779774232159243,0.7976722938135435,0.7190066810845588,0.6115239457265682,0.6323510338057885,1.2673974195569246,0.5726453991963,0.5741692710531525,1.5025574509704054,2.0
946,opti_keywords-518,True,True,True,True,False,9,3,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 22:49:56,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5248402925747089,0.5521936831344951,1.5719233555490792,0.7171907628486223,0.745670004849976,0.8918768648109059,0.5630277808801892,0.5961646175662743,1.2469854574511041,0.4760240800859197,0.5103451067068564,1.7020418470034906,2.0
947,opti_keywords-557,True,True,True,True,False,10,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 23:10:55,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.49544959661160404,0.5276665915591474,1.6612148097889947,0.9327516628300698,0.9363893790092896,0.2194552827975933,0.3923635078031617,0.5133050872669059,1.4239856449427406,0.4644003522724917,0.5034837841594888,1.718399759593288,2.0
951,opti_keywords-125,True,True,True,True,False,3,2,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 19:03:47,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.3679619257604628,0.43879923547076033,1.8948117852856152,0.7978410581118682,0.8244642458871982,0.530943235362499,0.4848546618288557,0.5118671774969122,1.0368356243320833,0.3518018302264757,0.41439885007013433,1.959603256454932,2.0
952,opti_keywords-338,True,True,True,True,False,6,3,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 21:07:19,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5930877293396869,0.5865390135921202,1.4679667602820374,0.9298705869068162,0.9242645350158688,0.26407776337697797,0.626144374266109,0.5948192777352511,1.2208991868938535,0.5333684538472451,0.5397570066950433,1.636327354639668,2.0
