,name,save_logs,save_predictions,save_models,zip_models,verbatim,permutation,repetition,learning_rate,weight_decay,net,feature,skip,datetime,split_percentage_train,split_percentage_val,split_percentage_test,loss_function_type,loss_function_nclasses,early_stopping_min,early_stopping_wait,hidden_size,hidden_layers,dropout,batchnorm,in_feats,out_feats,Rand-Index_All ,Mutual Information_All ,Variation of Information_All ,Rand-Index_Train,Mutual Information_Train,Variation of Information_Train,Rand-Index_Val,Mutual Information_Val,Variation of Information_Val,Rand-Index_Test,Mutual Information_Test,Variation of Information_Test,num_heads,residual,radius
315,opti_nodeids-454,True,True,True,True,False,8,2,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 19:36:50,0.16,0.04,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.5662741798496814,0.5531177513636899,1.6540579929676325,0.9960955620274172,0.9935625289894924,0.022954720844752696,0.46718763524812945,0.5362286262291024,1.5628527985794212,0.47736092438949423,0.47496519533229065,1.9377713019103333,3.0,False,
316,opti_nodeids-511,True,True,True,True,False,9,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 22:00:24,0.16,0.04,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.5981990298346985,0.5904533976255953,1.499379395467999,0.978085036129984,0.9732009123933724,0.09660797600564175,0.5991395609510453,0.6397969911643657,1.1663549827047852,0.5358189614544248,0.5307961169884373,1.7115291157084984,3.0,False,
317,opti_nodeids-166,True,True,True,True,False,3,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 08:14:37,0.32,0.08,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.7053258477931853,0.6739303987089961,1.1999074568432504,0.9262504323324955,0.9098230323412796,0.3261427662436738,0.725115279542109,0.7172114804905263,1.0042928505542918,0.6000107154861053,0.5803487884216945,1.540231892472168,3.0,False,
318,opti_nodeids-173,True,True,True,True,False,3,3,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 08:35:08,0.32,0.08,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.6036746837413369,0.6038887147179196,1.411701062599723,0.9651038022391104,0.9507910290337973,0.177772850395848,0.5148386046074851,0.5646668468247175,1.4800761193459393,0.46148746395870227,0.4772810092116586,1.8250898980845354,,,2.0
319,opti_nodeids-161,True,True,True,True,False,3,4,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 08:14:02,0.16,0.04,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.4586541140635018,0.4737571291303504,1.8465395074115731,0.965551217740823,0.9611588206968468,0.13928063305292415,0.4189245378899873,0.4865837394903982,1.5151352028153646,0.39081085070856664,0.411457697090697,2.032235510208869,,,2.0
320,opti_nodeids-215,True,True,True,True,False,4,2,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 10:16:57,0.16,0.04,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.3563657957845185,0.4335034725973734,1.8892842528783298,0.7321352600991442,0.7689823688184614,0.8048929324128653,0.17687933091053573,0.2421048634282318,2.1140078716360744,0.30272335899614455,0.38432423900405693,2.015803701371237,,,2.0
321,opti_nodeids-408,True,True,True,True,False,7,2,0.01,0.01,GCN_Net,node_id,False,2020-01-20 17:43:58,0.32,0.08,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.7141731128271042,0.6902796512906717,1.1214238218607329,0.9476190780503835,0.9373064207413964,0.22620884663475627,0.7039338649964836,0.6845267160425434,1.066822403772456,0.6072123609174083,0.5971924403477085,1.449957319746714,,,
322,opti_nodeids-261,True,True,True,True,False,5,3,0.01,0.01,GCN_Net,node_id,False,2020-01-20 11:59:55,0.08,0.02,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.43860142967395566,0.4813637752125742,1.831835245976591,0.9588669253115243,0.9623956486312709,0.1318134398184081,0.6295463406266083,0.6198289474910225,1.0505964571320088,0.39864086834865814,0.44818324780442265,1.9266494601502262,,,
323,opti_nodeids-257,True,True,True,True,False,5,1,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 12:01:33,0.08,0.02,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.24662627449746055,0.34565453168856497,2.1207300363086983,0.9494325259151882,0.944768814363301,0.19311433128569133,0.3397612344086698,0.35269457147917005,1.6729762330549822,0.2074478997192516,0.3110179195303534,2.1732462076334276,,,2.0
324,opti_nodeids-324,True,True,True,True,False,6,4,0.01,0.01,GCN_Net,node_id,False,2020-01-20 14:22:48,0.08,0.02,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.521567979675601,0.5269702489553737,1.681962213487016,0.8493788315058547,0.8615576435196862,0.46474402647607604,0.6288932282945278,0.6270818041842809,1.0620081738333083,0.4966890144903702,0.5077989034904093,1.7533066042066237,,,
325,opti_nodeids-405,True,True,True,True,False,7,1,0.01,0.01,GCN_Net,node_id,False,2020-01-20 17:32:46,0.32,0.08,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.7103100500464175,0.6859259043781193,1.1394153467103143,0.9399977624818316,0.9331952373142601,0.24121979592124188,0.6757310664578734,0.6562226824168067,1.1594123633434172,0.6073799929933287,0.5930870295858037,1.4693914074050851,,,
326,opti_nodeids-188,True,True,True,True,False,4,3,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 09:14:39,0.04,0.01,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.20090156281341953,0.2712857074742468,2.4321652928144,0.9092635844419055,0.8968619826201522,0.33339700611413114,0.389163256667137,0.4114328875410563,1.2895570285206222,0.18094127058616477,0.25026418558958874,2.484642731431077,,,2.0
327,opti_nodeids-310,True,True,True,True,False,6,4,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 14:03:23,0.04,0.01,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.414201958773616,0.41883259235369913,2.123379937022387,1.0,1.0,0.0,0.6205183648423575,0.6045872590212815,0.9052277528813879,0.3928076554126233,0.4004999552942549,2.1931969000321003,3.0,False,
328,opti_nodeids-43,True,True,True,True,False,1,5,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 03:03:39,0.16,0.04,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.5923225968257894,0.5744173450397468,1.5680508364735215,0.9689293279970602,0.949891468943268,0.1748621928270233,0.5943742142310282,0.6458238406434073,1.1623779372791114,0.5168307130636358,0.5158670909443575,1.786350132004632,3.0,False,
329,opti_nodeids-70,True,True,True,True,False,2,4,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 04:14:29,0.04,0.01,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.35925283862961765,0.3874915189854067,2.2684801852005014,0.9181727209631944,0.9261408720029007,0.25031932667818646,0.5931292481163392,0.6777403768576239,0.7101777626160666,0.3295769410991754,0.37179564639769586,2.325524571066512,3.0,False,
330,opti_nodeids-484,True,True,True,True,False,9,2,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 21:02:26,0.04,0.01,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.3343091879721433,0.3797346660669661,2.259488859273148,1.0,1.0,0.0,0.5034722222222222,0.552764143876447,1.0085793746433476,0.30815476091792343,0.3518400233682083,2.3579741415948967,3.0,False,
331,opti_nodeids-128,True,True,True,True,False,3,3,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 06:44:29,0.04,0.01,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.1156705799719831,0.264502493263621,2.0233010813773395,0.2273998540589023,0.39585601452714964,1.522011446790994,0.12408819174025118,0.23401244880134164,1.2902555891375478,0.10838602476520555,0.24698460387089355,2.041773878037255,,,2.0
332,opti_nodeids-172,True,True,True,True,False,3,3,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 08:28:54,0.32,0.08,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.712476078720187,0.6787427749730287,1.1825890656862033,0.9643091139469553,0.9568613547014377,0.1562723725071593,0.7470038565010029,0.7307589624174158,0.9568941847694417,0.5926744266378706,0.569268818489408,1.581325925010474,3.0,False,
333,opti_nodeids-131,True,True,True,True,False,3,4,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 06:48:55,0.04,0.01,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.16777292984594655,0.22002652886751436,2.5266056344986474,1.0,1.0,0.0,0.4186568360314153,0.44449826842318746,1.0724815319028407,0.1528594806396734,0.19719519794300638,2.5597610353625084,,,2.0
334,opti_nodeids-110,True,True,True,True,False,2,2,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 05:48:42,0.32,0.08,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.6029390047015503,0.5913201276102418,1.4543970669454835,0.9442847871033847,0.9319698890864976,0.24433350301725243,0.4688190253049609,0.5053518835332407,1.6536404193501766,0.47174193171156037,0.47281411233070336,1.8480344643373814,,,2.0
335,opti_nodeids-562,True,True,True,True,False,10,3,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-21 00:10:00,0.08,0.02,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.4137237041617312,0.44361506396569755,2.059019090889878,0.9735214197719955,0.9783263197543551,0.07489620568275202,0.48401783060921244,0.5696236145790005,1.2768224872521632,0.3799710253491094,0.4128580251269031,2.160998497324509,3.0,False,
336,opti_nodeids-14,True,True,True,True,False,1,5,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 01:44:58,0.04,0.01,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.19228513621482596,0.3326549986420238,2.137910108274885,0.37351485310040494,0.5346081785942871,1.3914440532525334,0.43272727272727274,0.628209126882577,0.7702386209437693,0.16791258040407195,0.30820070919069487,2.221217805327808,,,2.0
337,opti_nodeids-352,True,True,True,True,False,6,3,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 15:45:57,0.32,0.08,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.7041519500775664,0.6677455263648153,1.2166668190172403,0.9769764820820499,0.9669334682531819,0.11836453378187128,0.6045009754831331,0.5990339489724023,1.3849980213842739,0.588380328372331,0.5676213951463992,1.5888423579432405,3.0,False,
338,opti_nodeids-364,True,True,True,True,False,7,2,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 16:08:36,0.04,0.01,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.37945581456262295,0.36613912743562815,2.337085727752325,1.0,1.0,0.0,0.4969053358524986,0.5969409287185936,0.9361182040153961,0.34992903209505216,0.34165867195762967,2.4255674892141315,3.0,False,
339,opti_nodeids-489,True,True,True,True,False,9,4,0.01,0.01,GCN_Net,node_id,False,2020-01-20 21:07:48,0.04,0.01,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.26864479632766175,0.3443429289250695,2.1546615338079187,0.6085679953222151,0.8131037814434962,0.547958739536961,0.22267744435832135,0.2727322981042058,1.6873132501056851,0.2501705475806551,0.3265026037458459,2.210867390051571,,,
340,opti_nodeids-22,True,True,True,True,False,1,3,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 02:03:30,0.08,0.02,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.5082261805672716,0.5073571757204759,1.8100142349836055,0.9862288626785657,0.9775226396185926,0.07620742874385034,0.7484987114411152,0.7303323645846298,0.7700022735127243,0.45793272946466024,0.4665229499413302,1.958242213760238,3.0,False,
341,opti_nodeids-222,True,True,True,True,False,4,5,0.01,0.01,GCN_Net,node_id,False,2020-01-20 10:30:56,0.16,0.04,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.5692898239061571,0.5608857960621563,1.5895604386524997,0.9773837990935998,0.973080369201072,0.09693101053770503,0.41031897324560607,0.47913293340545376,1.6578169449490354,0.5073963573794523,0.505815142605415,1.779655964318902,,,
342,opti_nodeids-366,True,True,True,True,False,7,3,0.01,0.01,GCN_Net,node_id,False,2020-01-20 16:07:47,0.04,0.01,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.32741242703760964,0.39142797027806325,1.999538883221284,0.97958446316602,0.9601896072808982,0.12284053256377225,0.19373797156633488,0.2808876517190928,1.5594587891702152,0.30939704003770613,0.37676865194659526,2.0386117304234843,,,
343,opti_nodeids-586,True,True,True,True,False,10,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-21 01:10:34,0.32,0.08,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.6782834170159435,0.6573328173933417,1.2492918848117194,0.8853012120186329,0.8598908958881979,0.5069774262912166,0.588155820397187,0.640841014878325,1.2648238362387043,0.5920797036210066,0.5794075564565332,1.5212439937469404,3.0,False,
344,opti_nodeids-438,True,True,True,True,False,8,2,0.01,0.01,GCN_Net,node_id,False,2020-01-20 18:59:07,0.08,0.02,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.40279265751573967,0.4256134447352359,1.9411667200807443,0.8538505143548355,0.888372141815726,0.37038289077251507,0.45233948682224545,0.524132403206788,1.2778888252719254,0.36463605323364057,0.39047209028182983,2.042973682485307,,,
345,opti_nodeids-281,True,True,True,True,False,5,4,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 12:55:57,0.16,0.04,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.13878102242958842,0.3180973449664362,1.8955220492968539,0.1886724266800586,0.3640688420428015,1.798054480791833,0.09334435454931701,0.20186374479441,1.9742709831015826,0.1279649465738482,0.3053648222669747,1.8957392119927836,,,2.0
346,opti_nodeids-111,True,True,True,True,False,2,3,0.01,0.01,GCN_Net,node_id,False,2020-01-20 05:43:26,0.32,0.08,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.686026880004236,0.6634343584779744,1.2224723570422125,0.9385349510745489,0.9254711062971497,0.26839020691612747,0.5704736116262075,0.566001391979771,1.500634399610525,0.5835909173925181,0.5784132237505369,1.5250323823864322,,,
347,opti_nodeids-501,True,True,True,True,False,9,3,0.01,0.01,GCN_Net,node_id,False,2020-01-20 21:37:46,0.08,0.02,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.47098587632664146,0.5076276814556459,1.7340225018205886,1.0,1.0,0.0,0.4663849225462625,0.5921462554318935,1.1289071518528844,0.42688841584805887,0.47406889781006156,1.833702474801331,,,
348,opti_nodeids-580,True,True,True,True,False,10,4,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-21 00:45:31,0.16,0.04,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.5724454113107972,0.5651733226276273,1.5904517291864044,0.8612930656042612,0.8546016271353991,0.5189264920950811,0.691208056863037,0.7029137766365113,0.9876457876940692,0.5109742419429243,0.5220572953451037,1.7370139046510025,3.0,False,
349,opti_nodeids-117,True,True,True,True,False,2,5,0.01,0.01,GCN_Net,node_id,False,2020-01-20 06:00:36,0.32,0.08,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.6700234702868937,0.644484851026586,1.2815925637825258,0.9190048624498754,0.8996653562810552,0.3595254115828119,0.5713353220735747,0.5450154045373851,1.5536512246777496,0.5669788258440818,0.5590982100641609,1.5815933199753904,,,
350,opti_nodeids-283,True,True,True,True,False,5,5,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 12:56:02,0.16,0.04,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.578488263729245,0.5587203208257278,1.6228253493000908,0.8457278393115518,0.8417011706868889,0.5659378686947898,0.4593819550670949,0.5152224442603681,1.6247497541096347,0.5394325513808531,0.5238093118153532,1.741864423135266,3.0,False,
351,opti_nodeids-524,True,True,True,True,False,9,5,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 22:32:10,0.16,0.04,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.4121260914774964,0.4362469683653609,1.9509823856004056,0.43286525684945143,0.4914711640756999,1.7329593637501324,0.39421072727386536,0.4178999347598586,1.7758544461373482,0.40570369090240815,0.4294846517876443,1.965159647155308,,,2.0
352,opti_nodeids-555,True,True,True,True,False,10,1,0.01,0.01,GCN_Net,node_id,False,2020-01-20 23:38:49,0.08,0.02,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.4808380442393476,0.5019692548045109,1.7654992713050253,0.9621834447524805,0.9530419574424878,0.1627052022268023,0.49750156328340217,0.605459742284803,1.1554945637183915,0.44146582756239244,0.4775293669147611,1.8245318346928654,,,
353,opti_nodeids-450,True,True,True,True,False,8,1,0.01,0.01,GCN_Net,node_id,False,2020-01-20 19:19:37,0.16,0.04,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.5739809405507209,0.5557324979493123,1.598288599330536,0.9672610649446161,0.9557787291041164,0.15765924213923288,0.3208795660687358,0.39576686474081096,1.9666894391273704,0.5033629303228132,0.4919872418850006,1.8168173167006745,,,
354,opti_nodeids-12,True,True,True,True,False,1,5,0.01,0.01,GCN_Net,node_id,False,2020-01-20 01:29:36,0.04,0.01,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.27339322417107054,0.3715381399474418,2.1221747075023387,1.0,1.0,0.0,0.6245793441682101,0.6158774689285823,0.8338057725527164,0.23534469424863386,0.33307681018160995,2.2369243722706162,,,
355,opti_nodeids-545,True,True,True,True,False,10,2,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 23:30:03,0.04,0.01,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.21244314333899178,0.33652662832869745,2.0308464554456642,0.4795904878682487,0.6535863435854538,1.0404298798189635,0.12436774769413865,0.28390386623282504,1.5673936651971636,0.2057804648065798,0.3288265606303141,2.0051445202861493,,,2.0
356,opti_nodeids-246,True,True,True,True,False,5,3,0.01,0.01,GCN_Net,node_id,False,2020-01-20 11:27:17,0.04,0.01,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.36020860590930537,0.41139405350425085,2.084818856826902,1.0,1.0,0.0,0.1599779086892489,0.1935154497756966,1.844087111297783,0.3438126387706816,0.39418209828190515,2.1300739331970133,,,
357,opti_nodeids-27,True,True,True,True,False,1,5,0.01,0.01,GCN_Net,node_id,False,2020-01-20 02:06:37,0.08,0.02,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.46626027820591415,0.483021795366878,1.8474316536343276,0.9761871351910837,0.9751819085317122,0.08427754935540621,0.6812100827949623,0.6818394972216941,0.8966171958120146,0.4164412340117658,0.44338520673398274,1.9884173166890575,,,
358,opti_nodeids-260,True,True,True,True,False,5,2,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 12:01:06,0.08,0.02,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.24493006259859545,0.3676030140809093,2.0337716060545104,0.398692212065229,0.5413969795948416,1.443360439017836,0.30764610687532323,0.39677531038265507,1.544338781989175,0.24067620722648092,0.35445695250025044,2.0540165893790845,,,2.0
359,opti_nodeids-159,True,True,True,True,False,3,4,0.01,0.01,GCN_Net,node_id,False,2020-01-20 07:49:34,0.16,0.04,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.5582424416063198,0.5605592706962655,1.5707465626546977,0.992092865364243,0.987242345973155,0.0456866973912855,0.4883129927780611,0.48684483807628404,1.5919350453085408,0.5010779225071115,0.5067158789721069,1.7458143889553879,,,
360,opti_nodeids-457,True,True,True,True,False,8,3,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 19:52:07,0.16,0.04,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.6161829881167877,0.584076984885918,1.534835111753556,0.9849599774320371,0.9799175718445559,0.07155957590927597,0.47636129119281057,0.5410602678986284,1.5544638446283505,0.5419067879992334,0.5184137347187195,1.77242181924521,3.0,False,
361,opti_nodeids-568,True,True,True,True,False,10,5,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-21 00:25:33,0.08,0.02,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.4201492988506372,0.45851553070600604,1.9991086117511,1.0,1.0,0.0,0.4705187271729011,0.5562533630809284,1.318346983077976,0.37230504912069784,0.41945281339546464,2.1280898621213082,3.0,False,
362,opti_nodeids-77,True,True,True,True,False,2,1,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 04:29:17,0.08,0.02,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.38895125186099944,0.40258038823953135,2.0496835555219017,0.6035584897008367,0.6215608010247324,1.271574969980311,0.5104510674619707,0.5884402671788102,1.1711946933333421,0.3861677457487844,0.3977983364618897,2.0580855603166905,,,2.0
363,opti_nodeids-68,True,True,True,True,False,2,3,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 04:11:58,0.04,0.01,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.17495573157731614,0.24756308881741704,2.532604471722011,0.9648841486390586,0.9609784193614159,0.13226352680128972,0.2730701314556037,0.3332254626690133,1.3958484481266333,0.14310963522956427,0.22344359247311749,2.5863502027029517,,,2.0
364,opti_nodeids-330,True,True,True,True,False,6,1,0.01,0.01,GCN_Net,node_id,False,2020-01-20 14:38:19,0.16,0.04,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.5110631514261973,0.4872263655209543,1.7766171999890488,0.8341397847005456,0.8197492354362581,0.6107872980282729,0.4549645733829857,0.4418940542629347,1.6815794319338897,0.4588972016497817,0.4442883776705553,1.9362068451988057,,,
365,opti_nodeids-271,True,True,True,True,False,5,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 12:23:30,0.16,0.04,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.5835111900634701,0.5546092901680407,1.6154957221528985,0.831614976912568,0.812820395768218,0.6665024127011128,0.5799552861811321,0.6113633985955831,1.2983990055442987,0.5397187238203184,0.5158828208652636,1.744013894180842,3.0,False,
366,opti_nodeids-592,True,True,True,True,False,10,3,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-21 01:28:34,0.32,0.08,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.676058666876113,0.6490969987575838,1.2860181222659528,0.9102936475398731,0.8869595334511787,0.4080948098924009,0.6261460694661889,0.6467048874195658,1.2517693055671195,0.5735828543498661,0.5579033675861601,1.6113306954171662,3.0,False,
367,opti_nodeids-230,True,True,True,True,False,4,2,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 10:54:28,0.32,0.08,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.1876436358421885,0.3667873661874679,1.84672512268127,0.21207938784950678,0.3956000451152422,1.7812244209869386,0.19813499786206096,0.38042794952055003,1.7004813180321405,0.17431901638410446,0.35351518942653254,1.852050866311243,,,2.0
368,opti_nodeids-90,True,True,True,True,False,2,1,0.01,0.01,GCN_Net,node_id,False,2020-01-20 04:50:11,0.16,0.04,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.5566248474259712,0.5465334995002635,1.6309909600432873,0.9507513165268645,0.9346982523832286,0.23237480865123095,0.44826598392208117,0.49169490546110356,1.6605163099183413,0.5011719206630255,0.5032422630612788,1.7770652691301283,,,
369,opti_nodeids-582,True,True,True,True,False,10,5,0.01,0.01,GCN_Net,node_id,False,2020-01-21 00:47:52,0.16,0.04,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.5586125000748928,0.5617351576023218,1.5805278530283529,0.9686492007845862,0.9600195354647003,0.1431864141722312,0.5805520330927801,0.6408415760945552,1.1760487606825176,0.4938953907853239,0.5099563765080037,1.7484656075596179,,,
370,opti_nodeids-394,True,True,True,True,False,7,2,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 17:14:59,0.16,0.04,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.5754630677426265,0.5487317370827961,1.647282259475805,0.9795285655226192,0.9783448465000051,0.07577306083634738,0.5953180667528019,0.6089392409831225,1.3248231793490035,0.48775480536585647,0.47557095207234684,1.9130933421088412,3.0,False,
371,opti_nodeids-285,True,True,True,True,False,5,1,0.01,0.01,GCN_Net,node_id,False,2020-01-20 12:55:25,0.32,0.08,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.6986059455860757,0.6694558489178688,1.1985170843810007,0.9303280472190274,0.9171059765776358,0.30241694804931774,0.6947270125745247,0.6938136844298779,1.039249058528683,0.5909136702767521,0.565644713736948,1.5580662361298447,,,
372,opti_nodeids-445,True,True,True,True,False,8,4,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 19:15:11,0.08,0.02,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.5038022692858221,0.4890026105170273,1.893571349773026,0.9515051183468151,0.9540347562990005,0.15903159220045726,0.5520643853101882,0.6195919942497736,1.0899172764478502,0.4642314149137252,0.45560757494292,2.0125211773724745,3.0,False,
373,opti_nodeids-80,True,True,True,True,False,2,2,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 04:44:03,0.08,0.02,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.31199797209019287,0.3639884291562826,2.0665730424871893,0.8149117976778514,0.8157255667404893,0.6339295810472763,0.3492127808182886,0.4509885077403919,1.497478865034679,0.2807174021948537,0.3375252871914166,2.1294593744435804,,,2.0
374,opti_nodeids-436,True,True,True,True,False,8,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 18:58:03,0.08,0.02,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.5317316210911298,0.5094935645140783,1.7971803115146712,0.9914100929761953,0.9882491870308211,0.04059043830498599,0.5361487006374849,0.6344533752057615,1.0222427616121608,0.49097258657215725,0.4773901542305283,1.9104318389575727,3.0,False,
375,opti_nodeids-509,True,True,True,True,False,9,5,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 21:58:40,0.08,0.02,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.20231137787232503,0.3286245165600577,1.9632370351462463,0.22758657557267423,0.40787369326598627,1.6918754985346796,0.1833607399359996,0.3333036896160639,1.6302560438577682,0.20092338389912862,0.3290008640485912,1.9395999313090713,,,2.0
376,opti_nodeids-152,True,True,True,True,False,3,1,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 07:51:35,0.16,0.04,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.33574120988128264,0.4522690481402158,1.8304361681577483,0.9431611401582211,0.9462663078686789,0.19133347871739392,0.29041962538308824,0.3697167565319663,1.7714707761452753,0.2608495718311911,0.37998947929297894,2.0102868342340328,,,2.0
377,opti_nodeids-39,True,True,True,True,False,1,4,0.01,0.01,GCN_Net,node_id,False,2020-01-20 02:43:52,0.16,0.04,0.6,nll,all,150,80,100,1,0.2,False,2708,7,0.5724823196428159,0.5661925954669409,1.572588302799173,0.9691179168278367,0.966433611128045,0.11733678358612298,0.4796507889645033,0.5023989337894789,1.5846190035729406,0.49873751345260836,0.511306744262068,1.774252062323787,,,
378,opti_nodeids-272,True,True,True,True,False,5,1,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 12:41:57,0.16,0.04,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.39959041102235204,0.4862079783144345,1.7343106355329554,0.9398508611455828,0.9313867631894882,0.2439369172748327,0.2654699894410833,0.38852685975377516,1.8402544076188214,0.3235938509354026,0.4172377693670267,1.9064109600161951,,,2.0
379,opti_nodeids-269,True,True,True,True,False,5,5,0.01,0.01,LGNN_Net,node_id,False,2020-01-20 12:20:07,0.08,0.02,0.6,nll,all,150,80,100,2,0.2,True,2708,7,0.24925623629712632,0.34742661022418797,2.073651878526793,0.5649675092529128,0.6631052196969842,1.1078595816685413,0.29401426093659666,0.32083958557035447,1.7347040645688134,0.22809762549157575,0.32880373993442064,2.091083955660281,,,2.0
380,opti_nodeids-382,True,True,True,True,False,7,3,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-20 16:47:02,0.08,0.02,0.6,nll,all,150,80,50,3,0.0,True,2708,7,0.5159433815589118,0.5015023469744374,1.8228311616707698,0.9712106368822787,0.9664243527111939,0.1122864943468711,0.7147962234242251,0.6928081366822,0.8451503081441278,0.4610569609117088,0.4598944810347214,1.9744513177503757,3.0,False,
